LR_O2 l\h;LR_CH4_g\hr;LR;LR percent;SV_RAW;SV;DIST;SERIES;SPLIT
0,0144;5,77152;6;20;2127;1896;2;at point;1
0,0144;5,77152;6;20;2027;1796;2;at point;1
0,0144;5,77152;6;20;1766;1535;2;at point;1
0,0144;5,77152;6;20;1925;1694;2;at point;1
0,0144;5,77152;6;20;2197;1966;2;at point;1
0,0144;5,77152;6;20;2213;1982;2;at point;1
0,0144;5,77152;6;20;1557;1326;2;at point;1
0,0144;5,77152;6;20;1580;1349;2;at point;1
0,0144;5,77152;6;20;1775;1544;2;at point;1
0,0144;5,77152;6;20;896;665;2;at point;1
0,0144;5,77152;6;20;670;439;2;at point;1
0,0144;5,77152;6;20;1133;902;2;at point;1
0,0144;5,77152;6;20;1352;1121;2;at point;1
0,0144;5,77152;6;20;1457;1226;2;at point;1
0,0144;5,77152;6;20;1764;1533;2;at point;1
0,0144;5,77152;6;20;2072;1841;2;at point;1
0,0144;5,77152;6;20;2246;2015;2;at point;1
0,0144;5,77152;6;20;2126;1895;2;at point;1
0,0144;5,77152;6;20;2223;1992;2;at point;1
0,0144;5,77152;6;20;2345;2114;2;at point;1
0,0144;5,77152;6;20;2104;1873;2;at point;1
0,0144;5,77152;6;20;2092;1861;2;at point;1
0,0144;5,77152;6;20;2119;1493;4;at point;1
0,0144;5,77152;6;20;2158;1532;4;at point;1
0,0144;5,77152;6;20;2118;1492;4;at point;1
0,0144;5,77152;6;20;2101;1475;4;at point;1
0,0144;5,77152;6;20;2111;1485;4;at point;1
0,0144;5,77152;6;20;2080;1454;4;at point;1
0,0144;5,77152;6;20;2074;1448;4;at point;1
0,0144;5,77152;6;20;2059;1433;4;at point;1
0,0144;5,77152;6;20;2078;1452;4;at point;1
0,0144;5,77152;6;20;2076;1450;4;at point;1
0,0144;5,77152;6;20;2077;1451;4;at point;1
0,0144;5,77152;6;20;2071;1445;4;at point;1
0,0144;5,77152;6;20;2064;1438;4;at point;1
0,0144;5,77152;6;20;2055;1429;4;at point;1
0,0144;5,77152;6;20;2067;1441;4;at point;1
0,0144;5,77152;6;20;2056;1430;4;at point;1
0,0144;5,77152;6;20;2069;1443;4;at point;1
0,0144;5,77152;6;20;2096;1470;4;at point;1
0,0144;5,77152;6;20;2075;1449;4;at point;1
0,0144;5,77152;6;20;2085;1459;4;at point;1
0,0144;5,77152;6;20;2080;1454;4;at point;1
0,0144;5,77152;6;20;2144;1518;4;at point;1
0,0144;5,77152;6;20;2270;1644;4;at point;1
0,0144;5,77152;6;20;2489;1863;4;at point;1
0,0144;5,77152;6;20;2617;1991;4;at point;1
0,0144;5,77152;6;20;2820;2194;4;at point;1
0,0144;5,77152;6;20;2715;2089;4;at point;1
0,0144;5,77152;6;20;2619;1993;4;at point;1
0,0144;5,77152;6;20;2581;1955;4;at point;1
0,0144;5,77152;6;20;2467;1841;4;at point;1
0,0144;5,77152;6;20;2683;2057;4;at point;1
0,0144;5,77152;6;20;2869;2243;4;at point;1
0,0144;5,77152;6;20;2635;2009;4;at point;1
0,0144;5,77152;6;20;2305;1679;4;at point;1
0,0144;5,77152;6;20;2368;1742;4;at point;1
0,0144;5,77152;6;20;3253;2627;4;at point;1
0,0144;5,77152;6;20;4141;3515;4;at point;1
0,0144;5,77152;6;20;4149;3523;4;at point;1
0,0144;5,77152;6;20;3509;2883;4;at point;1
0,0144;5,77152;6;20;3503;2877;4;at point;1
0,0144;5,77152;6;20;2785;2159;4;at point;1
0,0144;5,77152;6;20;2653;2027;4;at point;1
0,0144;5,77152;6;20;3066;2440;4;at point;1
0,0144;5,77152;6;20;3059;2433;4;at point;1
0,0144;5,77152;6;20;2594;1968;4;at point;1
0,0144;5,77152;6;20;2608;1982;4;at point;1
0,0144;5,77152;6;20;2562;1936;4;at point;1
0,0144;5,77152;6;20;2447;1821;4;at point;1
0,0144;5,77152;6;20;2426;1800;4;at point;1
0,0144;5,77152;6;20;2466;1840;4;at point;1
0,0144;5,77152;6;20;2624;1998;4;at point;1
0,0144;5,77152;6;20;2626;2000;4;at point;1
0,0144;5,77152;6;20;2516;1890;4;at point;1
0,0144;5,77152;6;20;2208;1582;4;at point;1
0,0144;5,77152;6;20;2101;1475;4;at point;1
0,0144;5,77152;6;20;2119;1493;4;at point;1
0,0144;5,77152;6;20;2110;1484;4;at point;1
0,0144;5,77152;6;20;2118;1492;4;at point;1
0,0144;5,77152;6;20;2183;1557;4;at point;1
0,0144;5,77152;6;20;2235;1609;4;at point;1
0,0144;5,77152;6;20;2194;1568;4;at point;1
0,0144;5,77152;6;20;2234;1608;4;at point;1
0,0144;5,77152;6;20;2162;1536;4;at point;1
0,0144;5,77152;6;20;2187;1561;4;at point;1
0,0144;5,77152;6;20;2135;1509;4;at point;1
0,0144;5,77152;6;20;2237;1611;4;at point;1
0,0144;5,77152;6;20;2526;1900;4;at point;1
0,0144;5,77152;6;20;2391;1765;4;at point;1
0,0144;5,77152;6;20;2227;1601;4;at point;1
0,0144;5,77152;6;20;2168;1542;4;at point;1
0,0144;5,77152;6;20;2132;1506;4;at point;1
0,0144;5,77152;6;20;2178;1552;4;at point;1
0,0144;5,77152;6;20;2172;1546;4;at point;1
0,0144;5,77152;6;20;2114;1488;4;at point;1
0,0144;5,77152;6;20;2059;1433;4;at point;1
0,0144;5,77152;6;20;2110;1484;4;at point;1
0,0144;5,77152;6;20;2170;1544;4;at point;1
0,0144;5,77152;6;20;2118;1492;4;at point;1
0,0144;5,77152;6;20;2130;1504;4;at point;1
0,0144;5,77152;6;20;2085;1459;4;at point;1
0,0144;5,77152;6;20;2088;1462;4;at point;1
0,0144;5,77152;6;20;2229;1603;4;at point;1
0,0144;5,77152;6;20;2190;1564;4;at point;1
0,0144;5,77152;6;20;2234;1608;4;at point;1
0,0144;5,77152;6;20;2315;1689;4;at point;1
0,0144;5,77152;6;20;2335;1709;4;at point;1
0,0144;5,77152;6;20;2256;1630;4;at point;1
0,0144;5,77152;6;20;2167;1541;4;at point;1
0,0144;5,77152;6;20;2146;1520;4;at point;1
0,0144;5,77152;6;20;2192;1566;4;at point;1
0,0144;5,77152;6;20;2229;1603;4;at point;1
0,0144;5,77152;6;20;2183;1557;4;at point;1
0,0144;5,77152;6;20;2117;1491;4;at point;1
0,0144;5,77152;6;20;2089;1463;4;at point;1
0,0144;5,77152;6;20;2144;1518;4;at point;1
0,0144;5,77152;6;20;2157;1531;4;at point;1
0,0144;5,77152;6;20;2224;1598;4;at point;1
0,0144;5,77152;6;20;2221;1595;4;at point;1
0,0144;5,77152;6;20;2179;1553;4;at point;1
0,0144;5,77152;6;20;2308;1682;4;at point;1
0,0144;5,77152;6;20;1354;1088;2;5cm upper;1
0,0144;5,77152;6;20;2004;1738;2;5cm upper;1
0,0144;5,77152;6;20;3023;2757;2;5cm upper;1
0,0144;5,77152;6;20;3123;2857;2;5cm upper;1
0,0144;5,77152;6;20;2533;2267;2;5cm upper;1
0,0144;5,77152;6;20;2346;2080;2;5cm upper;1
0,0144;5,77152;6;20;2837;2571;2;5cm upper;1
0,0144;5,77152;6;20;3645;3379;2;5cm upper;1
0,0144;5,77152;6;20;4715;4449;2;5cm upper;1
0,0144;5,77152;6;20;5179;4913;2;5cm upper;1
0,0144;5,77152;6;20;3522;3256;2;5cm upper;1
0,0144;5,77152;6;20;2564;2298;2;5cm upper;1
0,0144;5,77152;6;20;2357;2091;2;5cm upper;1
0,0144;5,77152;6;20;2910;2644;2;5cm upper;1
0,0144;5,77152;6;20;2565;2299;2;5cm upper;1
0,0144;5,77152;6;20;1336;1070;2;5cm upper;1
0,0144;5,77152;6;20;648;382;2;5cm upper;1
0,0144;5,77152;6;20;940;674;2;5cm upper;1
0,0144;5,77152;6;20;1593;1327;2;5cm upper;1
0,0144;5,77152;6;20;2645;2379;2;5cm upper;1
0,0144;5,77152;6;20;2073;1807;2;5cm upper;1
0,0144;5,77152;6;20;2992;2726;2;5cm upper;1
0,0144;5,77152;6;20;2005;1739;2;5cm upper;1
0,0144;5,77152;6;20;1287;1021;2;5cm upper;1
0,0144;5,77152;6;20;988;722;2;5cm upper;1
0,0144;5,77152;6;20;1239;973;2;5cm upper;1
0,0144;5,77152;6;20;1156;890;2;5cm upper;1
0,0144;5,77152;6;20;470;204;2;5cm upper;1
0,0144;5,77152;6;20;723;457;2;5cm upper;1
0,0144;5,77152;6;20;1786;1520;2;5cm upper;1
0,0144;5,77152;6;20;2346;2080;2;5cm upper;1
0,0144;5,77152;6;20;2645;2379;2;5cm upper;1
0,0144;5,77152;6;20;2421;2155;2;5cm upper;1
0,0144;5,77152;6;20;1554;1288;2;5cm upper;1
0,0144;5,77152;6;20;1261;995;2;5cm upper;1
0,0144;5,77152;6;20;1743;1477;2;5cm upper;1
0,0144;5,77152;6;20;2651;2385;2;5cm upper;1
0,0144;5,77152;6;20;2918;2652;2;5cm upper;1
0,0144;5,77152;6;20;1469;1203;2;5cm upper;1
0,0144;5,77152;6;20;662;396;2;5cm upper;1
0,0144;5,77152;6;20;1720;1454;2;5cm upper;1
0,0144;5,77152;6;20;2304;2038;2;5cm upper;1
0,0144;5,77152;6;20;2182;1916;2;5cm upper;1
0,0144;5,77152;6;20;3029;2763;2;5cm upper;1
0,0144;5,77152;6;20;2981;2715;2;5cm upper;1
0,0144;5,77152;6;20;2496;2230;2;5cm upper;1
0,0144;5,77152;6;20;2317;2051;2;5cm upper;1
0,0144;5,77152;6;20;1722;1456;2;5cm upper;1
0,0144;5,77152;6;20;1659;1393;2;5cm upper;1
0,0144;5,77152;6;20;1483;1217;2;5cm upper;1
0,0144;5,77152;6;20;1433;1167;2;5cm upper;1
0,0144;5,77152;6;20;1959;1693;2;5cm upper;1
0,0144;5,77152;6;20;2839;2573;2;5cm upper;1
0,0144;5,77152;6;20;2975;2709;2;5cm upper;1
0,0144;5,77152;6;20;1824;1558;2;5cm upper;1
0,0144;5,77152;6;20;1896;1630;2;5cm upper;1
0,0144;5,77152;6;20;1989;1723;2;5cm upper;1
0,0144;5,77152;6;20;2107;1841;2;5cm upper;1
0,0144;5,77152;6;20;3249;2983;2;5cm upper;1
0,0144;5,77152;6;20;4525;4259;2;5cm upper;1
0,0144;5,77152;6;20;4538;4272;2;5cm upper;1
0,0144;5,77152;6;20;3979;3713;2;5cm upper;1
0,0144;5,77152;6;20;1690;1424;2;5cm upper;1
0,0144;5,77152;6;20;686;420;2;5cm upper;1
0,0144;5,77152;6;20;658;392;2;5cm upper;1
0,0144;5,77152;6;20;2062;1796;2;5cm upper;1
0,0144;5,77152;6;20;3108;2842;2;5cm upper;1
0,0144;5,77152;6;20;2846;2580;2;5cm upper;1
0,0144;5,77152;6;20;2413;2147;2;5cm upper;1
0,0144;5,77152;6;20;1695;1429;2;5cm upper;1
0,0144;5,77152;6;20;1080;814;2;5cm upper;1
0,0144;5,77152;6;20;712;446;2;5cm upper;1
0,0144;5,77152;6;20;657;391;2;5cm upper;1
0,0144;5,77152;6;20;779;513;2;5cm upper;1
0,0144;5,77152;6;20;1649;1383;2;5cm upper;1
0,0144;5,77152;6;20;3046;2780;2;5cm upper;1
0,0144;5,77152;6;20;2813;2547;2;5cm upper;1
0,0144;5,77152;6;20;1240;974;2;5cm upper;1
0,0144;5,77152;6;20;747;481;2;5cm upper;1
0,0144;5,77152;6;20;2056;1790;2;5cm upper;1
0,0144;5,77152;6;20;3717;3451;2;5cm upper;1
0,0144;5,77152;6;20;3808;3542;2;5cm upper;1
0,0144;5,77152;6;20;3641;3375;2;5cm upper;1
0,0144;5,77152;6;20;3230;2964;2;5cm upper;1
0,0144;5,77152;6;20;3283;3017;2;5cm upper;1
0,0144;5,77152;6;20;2808;2542;2;5cm upper;1
0,0144;5,77152;6;20;2912;2646;2;5cm upper;1
0,0144;5,77152;6;20;2844;2578;2;5cm upper;1
0,0144;5,77152;6;20;2102;1836;2;5cm upper;1
0,0144;5,77152;6;20;1612;1346;2;5cm upper;1
0,0144;5,77152;6;20;1549;1283;2;5cm upper;1
0,0144;5,77152;6;20;1438;1172;2;5cm upper;1
0,0144;5,77152;6;20;1213;947;2;5cm upper;1
0,0144;5,77152;6;20;1629;1363;2;5cm upper;1
0,0144;5,77152;6;20;1594;1328;2;5cm upper;1
0,0144;5,77152;6;20;1822;1556;2;5cm upper;1
0,0144;5,77152;6;20;2294;2028;2;5cm upper;1
0,0144;5,77152;6;20;1858;1592;2;5cm upper;1
0,0144;5,77152;6;20;2166;1900;2;5cm upper;1
0,0144;5,77152;6;20;2059;1793;2;5cm upper;1
0,0144;5,77152;6;20;2540;2274;2;5cm upper;1
0,0144;5,77152;6;20;2318;2052;2;5cm upper;1
0,0144;5,77152;6;20;2267;2001;2;5cm upper;1
0,0144;5,77152;6;20;2100;1439;4;5cm upper;1
0,0144;5,77152;6;20;2255;1594;4;5cm upper;1
0,0144;5,77152;6;20;2129;1468;4;5cm upper;1
0,0144;5,77152;6;20;2568;1907;4;5cm upper;1
0,0144;5,77152;6;20;2404;1743;4;5cm upper;1
0,0144;5,77152;6;20;1976;1315;4;5cm upper;1
0,0144;5,77152;6;20;2011;1350;4;5cm upper;1
0,0144;5,77152;6;20;2222;1561;4;5cm upper;1
0,0144;5,77152;6;20;2187;1526;4;5cm upper;1
0,0144;5,77152;6;20;2664;2003;4;5cm upper;1
0,0144;5,77152;6;20;2735;2074;4;5cm upper;1
0,0144;5,77152;6;20;2597;1936;4;5cm upper;1
0,0144;5,77152;6;20;2484;1823;4;5cm upper;1
0,0144;5,77152;6;20;2328;1667;4;5cm upper;1
0,0144;5,77152;6;20;2099;1438;4;5cm upper;1
0,0144;5,77152;6;20;2004;1343;4;5cm upper;1
0,0144;5,77152;6;20;2188;1527;4;5cm upper;1
0,0144;5,77152;6;20;2499;1838;4;5cm upper;1
0,0144;5,77152;6;20;2195;1534;4;5cm upper;1
0,0144;5,77152;6;20;2118;1457;4;5cm upper;1
0,0144;5,77152;6;20;2064;1403;4;5cm upper;1
0,0144;5,77152;6;20;2005;1344;4;5cm upper;1
0,0144;5,77152;6;20;1875;1214;4;5cm upper;1
0,0144;5,77152;6;20;1848;1187;4;5cm upper;1
0,0144;5,77152;6;20;1781;1120;4;5cm upper;1
0,0144;5,77152;6;20;1584;923;4;5cm upper;1
0,0144;5,77152;6;20;1630;969;4;5cm upper;1
0,0144;5,77152;6;20;2090;1429;4;5cm upper;1
0,0144;5,77152;6;20;1656;995;4;5cm upper;1
0,0144;5,77152;6;20;1922;1261;4;5cm upper;1
0,0144;5,77152;6;20;2002;1341;4;5cm upper;1
0,0144;5,77152;6;20;2090;1429;4;5cm upper;1
0,0144;5,77152;6;20;1558;897;4;5cm upper;1
0,0144;5,77152;6;20;1745;1084;4;5cm upper;1
0,0144;5,77152;6;20;2131;1470;4;5cm upper;1
0,0144;5,77152;6;20;1118;457;4;5cm upper;1
0,0144;5,77152;6;20;1291;630;4;5cm upper;1
0,0144;5,77152;6;20;972;311;4;5cm upper;1
0,0144;5,77152;6;20;782;121;4;5cm upper;1
0,0144;5,77152;6;20;803;142;4;5cm upper;1
0,0144;5,77152;6;20;994;333;4;5cm upper;1
0,0144;5,77152;6;20;2006;1345;4;5cm upper;1
0,0144;5,77152;6;20;2319;1658;4;5cm upper;1
0,0144;5,77152;6;20;1911;1250;4;5cm upper;1
0,0144;5,77152;6;20;1293;632;4;5cm upper;1
0,0144;5,77152;6;20;854;193;4;5cm upper;1
0,0144;5,77152;6;20;1159;498;4;5cm upper;1
0,0144;5,77152;6;20;1460;799;4;5cm upper;1
0,0144;5,77152;6;20;1407;746;4;5cm upper;1
0,0144;5,77152;6;20;1351;690;4;5cm upper;1
0,0144;5,77152;6;20;2326;1665;4;5cm upper;1
0,0144;5,77152;6;20;2591;1930;4;5cm upper;1
0,0144;5,77152;6;20;2074;1413;4;5cm upper;1
0,0144;5,77152;6;20;1969;1308;4;5cm upper;1
0,0144;5,77152;6;20;2171;1510;4;5cm upper;1
0,0144;5,77152;6;20;2375;1714;4;5cm upper;1
0,0144;5,77152;6;20;2449;1788;4;5cm upper;1
0,0144;5,77152;6;20;1956;1295;4;5cm upper;1
0,0144;5,77152;6;20;1860;1199;4;5cm upper;1
0,0144;5,77152;6;20;1990;1329;4;5cm upper;1
0,0144;5,77152;6;20;1995;1334;4;5cm upper;1
0,0144;5,77152;6;20;1916;1255;4;5cm upper;1
0,0144;5,77152;6;20;1871;1210;4;5cm upper;1
0,0144;5,77152;6;20;2074;1413;4;5cm upper;1
0,0144;5,77152;6;20;2109;1448;4;5cm upper;1
0,0144;5,77152;6;20;2024;1363;4;5cm upper;1
0,0144;5,77152;6;20;1837;1176;4;5cm upper;1
0,0144;5,77152;6;20;2492;1831;4;5cm upper;1
0,0144;5,77152;6;20;2434;1773;4;5cm upper;1
0,0144;5,77152;6;20;2369;1708;4;5cm upper;1
0,0144;5,77152;6;20;1808;1147;4;5cm upper;1
0,0144;5,77152;6;20;1582;921;4;5cm upper;1
0,0144;5,77152;6;20;2346;1685;4;5cm upper;1
0,0144;5,77152;6;20;2132;1471;4;5cm upper;1
0,0144;5,77152;6;20;2575;1914;4;5cm upper;1
0,0144;5,77152;6;20;2662;2001;4;5cm upper;1
0,0144;5,77152;6;20;2130;1469;4;5cm upper;1
0,0144;5,77152;6;20;1859;1198;4;5cm upper;1
0,0144;5,77152;6;20;2186;1525;4;5cm upper;1
0,0144;5,77152;6;20;2599;1938;4;5cm upper;1
0,0144;5,77152;6;20;2236;1575;4;5cm upper;1
0,0144;5,77152;6;20;2940;2279;4;5cm upper;1
0,0144;5,77152;6;20;2689;2028;4;5cm upper;1
0,0144;5,77152;6;20;2231;1570;4;5cm upper;1
0,0144;5,77152;6;20;1973;1312;4;5cm upper;1
0,0144;5,77152;6;20;1986;1325;4;5cm upper;1
0,0144;5,77152;6;20;1928;1267;4;5cm upper;1
0,0144;5,77152;6;20;2471;1810;4;5cm upper;1
0,0144;5,77152;6;20;2423;1762;4;5cm upper;1
0,0144;5,77152;6;20;2318;1657;4;5cm upper;1
0,0144;5,77152;6;20;1946;1285;4;5cm upper;1
0,0144;5,77152;6;20;2567;1906;4;5cm upper;1
0,0144;5,77152;6;20;3161;2500;4;5cm upper;1
0,0144;5,77152;6;20;3329;2668;4;5cm upper;1
0,0144;5,77152;6;20;3244;2583;4;5cm upper;1
0,0144;5,77152;6;20;2763;2102;4;5cm upper;1
0,0144;5,77152;6;20;2039;1378;4;5cm upper;1
0,0144;5,77152;6;20;2288;1627;4;5cm upper;1
0,0144;5,77152;6;20;2274;1613;4;5cm upper;1
0,0144;5,77152;6;20;2941;2280;4;5cm upper;1
0,0348;6,97392;7;40;1841;1781;2;at point;0,5
0,0348;6,97392;7;40;1905;1845;2;at point;0,5
0,0348;6,97392;7;40;2258;2198;2;at point;0,5
0,0348;6,97392;7;40;2256;2196;2;at point;0,5
0,0348;6,97392;7;40;2144;2084;2;at point;0,5
0,0348;6,97392;7;40;2086;2026;2;at point;0,5
0,0348;6,97392;7;40;2195;2135;2;at point;0,5
0,0348;6,97392;7;40;2169;2109;2;at point;0,5
0,0348;6,97392;7;40;2217;2157;2;at point;0,5
0,0348;6,97392;7;40;2238;2178;2;at point;0,5
0,0348;6,97392;7;40;2278;2218;2;at point;0,5
0,0348;6,97392;7;40;2092;2032;2;at point;0,5
0,0348;6,97392;7;40;2086;2026;2;at point;0,5
0,0348;6,97392;7;40;2150;2090;2;at point;0,5
0,0348;6,97392;7;40;2175;2115;2;at point;0,5
0,0348;6,97392;7;40;2114;2054;2;at point;0,5
0,0348;6,97392;7;40;2168;2108;2;at point;0,5
0,0348;6,97392;7;40;2184;2124;2;at point;0,5
0,0348;6,97392;7;40;2245;2185;2;at point;0,5
0,0348;6,97392;7;40;2322;2262;2;at point;0,5
0,0348;6,97392;7;40;2227;2167;2;at point;0,5
0,0348;6,97392;7;40;2292;2232;2;at point;0,5
0,0348;6,97392;7;40;2370;2310;2;at point;0,5
0,0348;6,97392;7;40;2350;2290;2;at point;0,5
0,0348;6,97392;7;40;2379;2319;2;at point;0,5
0,0348;6,97392;7;40;2332;2272;2;at point;0,5
0,0348;6,97392;7;40;2040;1980;2;at point;0,5
0,0348;6,97392;7;40;2602;2542;2;at point;0,5
0,0348;6,97392;7;40;3463;3403;2;at point;0,5
0,0348;6,97392;7;40;2503;2443;2;at point;0,5
0,0348;6,97392;7;40;1991;1931;2;at point;0,5
0,0348;6,97392;7;40;1665;1605;2;at point;0,5
0,0348;6,97392;7;40;1899;1839;2;at point;0,5
0,0348;6,97392;7;40;1661;1601;2;at point;0,5
0,0348;6,97392;7;40;1722;1662;2;at point;0,5
0,0348;6,97392;7;40;2048;1988;2;at point;0,5
0,0348;6,97392;7;40;2034;1974;2;at point;0,5
0,0348;6,97392;7;40;2499;2439;2;at point;0,5
0,0348;6,97392;7;40;2526;2466;2;at point;0,5
0,0348;6,97392;7;40;2166;2106;2;at point;0,5
0,0348;6,97392;7;40;1974;1914;2;at point;0,5
0,0348;6,97392;7;40;1910;1850;2;at point;0,5
0,0348;6,97392;7;40;1894;1834;2;at point;0,5
0,0348;6,97392;7;40;2350;2290;2;at point;0,5
0,0348;6,97392;7;40;2553;2493;2;at point;0,5
0,0348;6,97392;7;40;2212;2152;2;at point;0,5
0,0348;6,97392;7;40;1775;1715;2;at point;0,5
0,0348;6,97392;7;40;1479;1419;2;at point;0,5
0,0348;6,97392;7;40;2067;2007;2;at point;0,5
0,0348;6,97392;7;40;2219;2159;2;at point;0,5
0,0348;6,97392;7;40;2156;2096;2;at point;0,5
0,0348;6,97392;7;40;2238;2178;2;at point;0,5
0,0348;6,97392;7;40;2143;2083;2;at point;0,5
0,0348;6,97392;7;40;2175;2115;2;at point;0,5
0,0348;6,97392;7;40;2042;1982;2;at point;0,5
0,0348;6,97392;7;40;2091;2031;2;at point;0,5
0,0348;6,97392;7;40;2249;2189;2;at point;0,5
0,0348;6,97392;7;40;2341;2281;2;at point;0,5
0,0348;6,97392;7;40;2212;2152;2;at point;0,5
0,0348;6,97392;7;40;2057;1997;2;at point;0,5
0,0348;6,97392;7;40;2252;2192;2;at point;0,5
0,0348;6,97392;7;40;2186;2126;2;at point;0,5
0,0348;6,97392;7;40;2063;2003;2;at point;0,5
0,0348;6,97392;7;40;1993;1933;2;at point;0,5
0,0348;6,97392;7;40;2031;1971;2;at point;0,5
0,0348;6,97392;7;40;2198;2138;2;at point;0,5
0,0348;6,97392;7;40;2238;2178;2;at point;0,5
0,0348;6,97392;7;40;2159;2099;2;at point;0,5
0,0348;6,97392;7;40;2186;2126;2;at point;0,5
0,0348;6,97392;7;40;2321;2261;2;at point;0,5
0,0348;6,97392;7;40;2377;2317;2;at point;0,5
0,0348;6,97392;7;40;2251;2191;2;at point;0,5
0,0348;6,97392;7;40;2095;2035;2;at point;0,5
0,0348;6,97392;7;40;2188;2128;2;at point;0,5
0,0348;6,97392;7;40;2177;2117;2;at point;0,5
0,0348;6,97392;7;40;2240;2180;2;at point;0,5
0,0348;6,97392;7;40;2372;2312;2;at point;0,5
0,0348;6,97392;7;40;2313;2253;2;at point;0,5
0,0348;6,97392;7;40;2395;2335;2;at point;0,5
0,0348;6,97392;7;40;2360;2300;2;at point;0,5
0,0348;6,97392;7;40;2235;2175;2;at point;0,5
0,0348;6,97392;7;40;2140;2080;2;at point;0,5
0,0348;6,97392;7;40;2084;2024;2;at point;0,5
0,0348;6,97392;7;40;2117;2057;2;at point;0,5
0,0348;6,97392;7;40;2165;2105;2;at point;0,5
0,0348;6,97392;7;40;2024;1964;2;at point;0,5
0,0348;6,97392;7;40;2120;2060;2;at point;0,5
0,0348;6,97392;7;40;2133;2073;2;at point;0,5
0,0348;6,97392;7;40;2224;2164;2;at point;0,5
0,0348;6,97392;7;40;2093;2033;2;at point;0,5
0,0348;6,97392;7;40;2122;2062;2;at point;0,5
0,0348;6,97392;7;40;2271;2211;2;at point;0,5
0,0348;6,97392;7;40;2162;2102;2;at point;0,5
0,0348;6,97392;7;40;2114;2054;2;at point;0,5
0,0348;6,97392;7;40;2341;2281;2;at point;0,5
0,0348;6,97392;7;40;2591;2531;2;at point;0,5
0,0348;6,97392;7;40;2504;2444;2;at point;0,5
0,0348;6,97392;7;40;2394;2334;2;at point;0,5
0,0348;6,97392;7;40;2429;2369;2;at point;0,5
0,0348;6,97392;7;40;2449;2389;2;at point;0,5
0,0348;6,97392;7;40;2427;2367;2;at point;0,5
0,0348;6,97392;7;40;2437;2377;2;at point;0,5
0,0348;6,97392;7;40;2360;2300;2;at point;0,5
0,0348;6,97392;7;40;2048;1503;4;at point;0,5
0,0348;6,97392;7;40;2064;1519;4;at point;0,5
0,0348;6,97392;7;40;2135;1590;4;at point;0,5
0,0348;6,97392;7;40;2250;1705;4;at point;0,5
0,0348;6,97392;7;40;2236;1691;4;at point;0,5
0,0348;6,97392;7;40;2150;1605;4;at point;0,5
0,0348;6,97392;7;40;2151;1606;4;at point;0,5
0,0348;6,97392;7;40;2112;1567;4;at point;0,5
0,0348;6,97392;7;40;2147;1602;4;at point;0,5
0,0348;6,97392;7;40;2163;1618;4;at point;0,5
0,0348;6,97392;7;40;2281;1736;4;at point;0,5
0,0348;6,97392;7;40;2225;1680;4;at point;0,5
0,0348;6,97392;7;40;2085;1540;4;at point;0,5
0,0348;6,97392;7;40;2046;1501;4;at point;0,5
0,0348;6,97392;7;40;2041;1496;4;at point;0,5
0,0348;6,97392;7;40;1985;1440;4;at point;0,5
0,0348;6,97392;7;40;2001;1456;4;at point;0,5
0,0348;6,97392;7;40;2016;1471;4;at point;0,5
0,0348;6,97392;7;40;2053;1508;4;at point;0,5
0,0348;6,97392;7;40;2116;1571;4;at point;0,5
0,0348;6,97392;7;40;2011;1466;4;at point;0,5
0,0348;6,97392;7;40;2078;1533;4;at point;0,5
0,0348;6,97392;7;40;2134;1589;4;at point;0,5
0,0348;6,97392;7;40;2159;1614;4;at point;0,5
0,0348;6,97392;7;40;2215;1670;4;at point;0,5
0,0348;6,97392;7;40;2157;1612;4;at point;0,5
0,0348;6,97392;7;40;2055;1510;4;at point;0,5
0,0348;6,97392;7;40;2043;1498;4;at point;0,5
0,0348;6,97392;7;40;2242;1697;4;at point;0,5
0,0348;6,97392;7;40;2269;1724;4;at point;0,5
0,0348;6,97392;7;40;2259;1714;4;at point;0,5
0,0348;6,97392;7;40;2515;1970;4;at point;0,5
0,0348;6,97392;7;40;2979;2434;4;at point;0,5
0,0348;6,97392;7;40;3287;2742;4;at point;0,5
0,0348;6,97392;7;40;3193;2648;4;at point;0,5
0,0348;6,97392;7;40;2869;2324;4;at point;0,5
0,0348;6,97392;7;40;2945;2400;4;at point;0,5
0,0348;6,97392;7;40;3173;2628;4;at point;0,5
0,0348;6,97392;7;40;3445;2900;4;at point;0,5
0,0348;6,97392;7;40;3282;2737;4;at point;0,5
0,0348;6,97392;7;40;2906;2361;4;at point;0,5
0,0348;6,97392;7;40;2956;2411;4;at point;0,5
0,0348;6,97392;7;40;3119;2574;4;at point;0,5
0,0348;6,97392;7;40;3415;2870;4;at point;0,5
0,0348;6,97392;7;40;3016;2471;4;at point;0,5
0,0348;6,97392;7;40;2835;2290;4;at point;0,5
0,0348;6,97392;7;40;2410;1865;4;at point;0,5
0,0348;6,97392;7;40;2265;1720;4;at point;0,5
0,0348;6,97392;7;40;2281;1736;4;at point;0,5
0,0348;6,97392;7;40;2604;2059;4;at point;0,5
0,0348;6,97392;7;40;3124;2579;4;at point;0,5
0,0348;6,97392;7;40;2578;2033;4;at point;0,5
0,0348;6,97392;7;40;2329;1784;4;at point;0,5
0,0348;6,97392;7;40;2327;1782;4;at point;0,5
0,0348;6,97392;7;40;2432;1887;4;at point;0,5
0,0348;6,97392;7;40;2505;1960;4;at point;0,5
